id,action
163,0.9860790990415818
164,0.98710859040147
165,0.9832478051373211
166,0.9970820098912712
167,0.9583764079901652
168,0.9932697542764475
169,0.9247539470161867
170,0.9883023497352855
171,0.9796676708640197
172,0.9675447578736317
173,0.9708927148276224
174,0.9926267831615412
175,0.9836669502517095
176,0.9901203455718771
177,0.9176418165614391
178,0.9968738695681526
179,0.9989863948113001
180,0.6091772106380405
181,0.460792011875179
182,0.8250013994498226
183,0.9585522198164632
184,0.9341463927211612
185,0.9711788153110591
186,0.6925419822321071
187,0.99433434379516
188,0.9534059893141239
189,0.8464973306323784
190,0.972084932542649
191,0.9996152198910063
192,0.9730655942923537
193,0.9994745231386396
194,0.9885208360775486
195,0.9691160322959316
196,0.9993786254016538
197,0.9825753382130422
198,0.9568638243366301
199,0.9587452307359295
200,0.5052932782698418
201,0.9458790895570204
202,0.9358874221872134
203,0.9161429595386136
204,0.9522548495111747
205,0.9821802531732328
206,0.9855128440566022
207,0.9831689611178618
208,0.9648933823530336
209,0.9045222527663035
210,0.9857042547029087
211,0.9621713778287964
212,0.9169769032718723
213,0.9973054963692597
214,0.8887283837663275
215,0.9946436317172884
216,0.9632096735572936
217,0.9726435495654813
218,0.9935213215299993
219,0.993454890161794
220,0.9430909414596058
221,0.8995231563341054
222,0.9964248639267743
223,0.9901867393805834
224,0.8981983723175434
225,0.9901964109439537
226,0.9398787059891638
227,0.8871354923688125
228,0.9250038217262483
229,0.9981298600373224
230,0.9870204175916482
231,0.9672899419845868
232,0.8915199973265869
233,0.9618480899444479
234,0.8589283915444569
235,0.9720765090687777
236,0.9051574275585157
237,0.9882417276083677
238,0.9525880326596567
239,0.9673327284533529
240,0.9879683534974065
241,0.9569920625309246
242,0.7893185016501437
243,0.9144915022159336
244,0.9972511898916144
245,0.8656739023446905
246,0.9917422635241405
247,0.9737202278495956
248,0.9701594552699973
249,0.9897335850674711
250,0.9894295398218361
251,0.9948749477580597
252,0.9460328032216269
253,0.9951800547318345
254,0.9813692872697598
255,0.9961489996680065
256,0.9675227476222812
257,0.975956298014028
258,0.8395287047478447
259,0.9026543054097518
260,0.9996695217049673
261,0.9890694930276143
262,0.9477222207805253
263,0.9539096723938637
264,0.9890578796688606
265,0.9740455884513008
266,0.9648933823530336
267,0.9409747802404699
268,0.9726995682231973
269,0.9897335850674711
270,0.9733535482934121
271,0.9807302354920927
272,0.9048876723484822
273,0.9499286247855608
274,0.9745391294972562
275,0.9672776434839663
276,0.8669819587711345
277,0.9958516439920639
278,0.9947428880455967
279,0.9275240717232617
280,0.9042034220939833
281,0.9998224661263534
282,0.9829703459295379
283,0.8165064560115755
284,0.9648065343216293
285,0.9654458319356662
286,0.9818783423738978
287,0.9982990503662601
288,0.9892584773026792
289,0.9091599257434202
290,0.9740455884513008
291,0.8147018895084126
292,0.9443177374948769
293,0.9790732243361755
294,0.9500752569464258
295,0.9965354609677919
296,0.8289495914805622
297,0.4483853888298492
298,0.9960188564808292
299,0.71369596160049
300,0.9810451596948064
301,0.7870148084747652
302,0.9558330244582985
303,0.6555703865388609
304,0.714262239732231
305,0.9764187603644431
306,0.9812570486176175
307,0.9669627516240686
308,0.9977921171647346
309,0.9790482460072502
310,0.9650175021758299
311,0.9700640540404537
312,0.9775128541456788
313,0.9676055840414642
314,0.9494763702082547
315,0.998270648222178
316,0.9800296257190607
317,0.9697033383193655
318,0.9904218635977732
319,0.8431770994769625
320,0.9950976712868119
321,0.9840828748337946
322,0.7458475290026886
323,0.9984127876607952
324,0.9919905256517383
325,0.988420276632223
326,0.8599810358443384
327,0.966561650189382
328,0.9937410187653842
329,0.9749787659367807
330,0.9803713233061572
331,0.928374031632902
332,0.9531499256975259
333,0.9871554796814588
334,0.7318937076044574
335,0.9973961586940998
336,0.9828889707204782
337,0.8616431263786023
338,0.9982187827722694
339,0.9410123540688583
340,0.9308242644535109
341,0.974596684764792
342,0.9788593720456545
343,0.8896439203123899
344,0.9973237846010651
345,0.9987400511661262
346,0.9823951506398074
347,0.8902770489407613
348,0.8955180783184412
349,0.9968244627789122
350,0.9254085097013458
351,0.9123656595349171
352,0.9958348567386408
353,0.9460227210084674
354,0.7424065990693591
355,0.9575526294991615
356,0.9947010924951597
357,0.9485052443739861
358,0.9458663296892456
359,0.9465206799444412
360,0.7575153368927022
361,0.9675617189926478
362,0.991853281321825
363,0.9816888557866991
364,0.37953715512571
365,0.9855673121723582
366,0.9801501077761631
367,0.9866170975291683
368,0.978300144358232
369,0.9969390055557356
370,0.9152828880048176
371,0.9776028998623822
372,0.9734573644955474
373,0.7602519514699387
374,0.7812335174450692
375,0.9330590951266068
376,0.9582606100611191
377,0.3723699691017641
378,0.9507210478842533
379,0.9955859495414908
380,0.9440882134187416
381,0.899337033207512
382,0.9442680185034162
383,0.9975882658044656
384,0.9568883454364664
385,0.9273517807541231
386,0.9418249042113647
387,0.9778804721245559
388,0.9881798517623607
389,0.9898397523296765
390,0.9882378810577613
391,0.9660684834480202
392,0.9889961706981537
393,0.9495672962872718
394,0.9843181720847224
395,0.8795564510176266
396,0.9952142060530119
397,0.9984019878071069
398,0.9793456765830745
399,0.9756050930593907
400,0.8315993580667662
401,0.9993433789881558
402,0.9920017849803674
403,0.9578411197459842
404,0.9919377062397409
405,0.9969281863556493
406,0.9426786890502353
407,0.7729841519267596
408,0.9723962299833262
409,0.9776028998623822
410,0.9510168385826591
411,0.9962637046134217
412,0.9110873924869759
413,0.7959349057675437
414,0.9612322553811644
415,0.9970236251174535
416,0.9719485089170045
417,0.9706726878385898
418,0.9270544660887774
419,0.956886887964123
420,0.9939887729345983
421,0.985059298132168
422,0.9555694314456306
423,0.9472429909785738
424,0.9026155056088282
425,0.9810526549152084
426,0.9900998095220374
427,0.9958968180223131
428,0.9901235648491259
429,0.8929435986731314
430,0.9951789530259543
431,0.9526867514933111
432,0.9062492889821557
433,0.9769823846324159
434,0.8747421086880897
435,0.9834767700168101
436,0.9982783125077945
437,0.9694752676647163
438,0.9547146145741991
439,0.9425267661186947
440,0.9323705421892733
441,0.9670308251113026
442,0.9989625108806234
443,0.9792819062712486
444,0.928374031632902
445,0.8694612978240789
446,0.9771421058755512
447,0.8669906000031761
448,0.9987744786747133
449,0.9762149760286294
450,0.8860617073561114
451,0.9735934881942989
452,0.9169408190258912
453,0.9847394431559344
454,0.9401071979333746
455,0.8967598419928068
456,0.9820795115356967
457,0.9836311675763241
458,0.8856522901871738
459,0.9650876034938702
460,0.8320573241335413
461,0.7038629999129842
462,0.9995266052578483
463,0.9948710813151646
464,0.9636692379937617
465,0.9856610822894666
466,0.9789122994118888
467,0.8592573239976915
468,0.911567228922973
469,0.9903250403750656
470,0.9323455694448729
471,0.970093591928026
472,0.9816821910713994
473,0.9972264297613723
474,0.9506575578790251
475,0.917303059739215
476,0.836485019005056
477,0.9899684673779253
478,0.9604761188471825
479,0.9899918066590769
480,0.9952132817474384
481,0.9883056687807277
482,0.9812723704059
483,0.9881117758327929
484,0.9788593720456545
485,0.9745276236826017
486,0.9522548495111747
487,0.8739233645387008
488,0.9952587551481513
489,0.9790543943168797
490,0.9522548495111747
491,0.982968943469614
492,0.9619749450254728
493,0.9486283601422763
494,0.9741227381556534
495,0.9185197039218873
496,0.9926505741063991
497,0.9928127891234285
498,0.9832254527751262
499,0.9925033806143261
500,0.9925919801917025
501,0.9983794393391829
502,0.9065443317645098
503,0.9718649388946193
504,0.9572900727993849
505,0.9682109886422704
506,0.9783385416898615
507,0.9845864489649258
508,0.9694206301953674
509,0.9434347788863567
510,0.9394786959772097
511,0.87909963725154
512,0.9745918567966411
513,0.9287830730912696
514,0.7880304843757313
515,0.9951253382768264
516,0.9867063759322107
517,0.9750426624612537
518,0.9871262896700395
519,0.9056405666671494
520,0.8655156664911996
521,0.977057995358866
522,0.9293432600724808
523,0.993084536066598
524,0.8756499119061055
525,0.9362790150245007
526,0.9020928096488687
527,0.9655720534182607
528,0.9458340087485948
529,0.9087747209052188
530,0.9984378742810378
531,0.9562086541045551
532,0.9494763702082547
533,0.9619728032739298
534,0.8617644226396158
535,0.9397053368263681
536,0.9935756444612607
537,0.9853147023411242
538,0.9172923294134044
539,0.9737202278495956
540,0.9690297506934267
541,0.9483059057848101
542,0.9718887205645824
543,0.9255209189941779
544,0.9779209806119543
545,0.9020667713368733
546,0.9760304472042038
547,0.9332901937122084
548,0.697944188613023
549,0.8382365914335493
550,0.9465801171268491
551,0.9970907777530507
552,0.9730858606404384
553,0.9762802632972564
554,0.8285162235666407
555,0.9275240717232617
556,0.9932697542764475
557,0.9674482853331585
558,0.9684911785717887
559,0.9504788861585145
560,0.9410563151558171
561,0.9299679406459683
562,0.9012818681275098
563,0.9832767450145479
564,0.8662142622465612
565,0.9945300701526103
566,0.9673295603742041
567,0.9302275963075815
568,0.8969108376062623
569,0.9454444206638449
570,0.6800348932244195
571,0.43935729713375393
572,0.9194355026394779
573,0.897379155281916
574,0.7520874179881728
575,0.9984256845122468
576,0.9674150235549606
577,0.9626024179714259
578,0.9827685720264862
579,0.894560598765682
580,0.919124012184326
581,0.9846847079171634
582,0.9785928492284426
583,0.9558578532700419
584,0.9538255731929187
585,0.9935697533469017
586,0.9966589773850846
587,0.9765209346701677
588,0.9435503791069226
589,0.9985723275728281
590,0.9457678818475136
591,0.9029568844955747
592,0.9514170830257564
593,0.8178435454129858
594,0.9921858787836668
595,0.9996670373003208
596,0.9996104453357593
597,0.9946599943421545
598,0.3105828745095909
599,0.9253086559540596
600,0.9678702483098115
601,0.9793756388610886
602,0.8981983723175434
603,0.9996512035756208
604,0.9316049477567525
605,0.9104300157519152
606,0.9971907162501806
607,0.9084353806710618
608,0.9890250650536592
609,0.975334873389696
610,0.9053209757825265
611,0.9805632705266963
612,0.9947378702361299
613,0.990555028869173
614,0.8687872458981467
615,0.9980949640303128
616,0.7234566662188934
617,0.9398898279068687
618,0.9306571439155933
619,0.9965687308697648
620,0.9886062954647579
621,0.9825753382130422
622,0.9632389343082697
623,0.9686433584027027
624,0.9629107362269607
625,0.9104300157519152
626,0.9631492697106125
627,0.9531186593257607
628,0.9425693195394699
629,0.9890265626701209
630,0.9835617526284557
631,0.9914113343949552
632,0.9814500203667235
633,0.9674150235549606
634,0.9972333352548737
635,0.9115964870062815
636,0.9580185731034511
637,0.9897158200071429
638,0.9825605649103938
639,0.9334637860110592
640,0.9760710173214259
641,0.9011200852368654
642,0.9448253813572357
643,0.9644558567765612
644,0.9952795034909302
645,0.965206876171415
646,0.7918203092730294
647,0.9940584114189616
648,0.9765627338625753
649,0.988082628709627
650,0.8983102791919967
651,0.9277583035306121
652,0.9983781778379148
653,0.9427318671406667
654,0.938788618563814
655,0.9581983183841772
656,0.9587452307359295
657,0.8897559486704845
658,0.9786041037817821
659,0.9472550023059457
660,0.9820418513779895
661,0.994893639460539
662,0.9869679118028941
663,0.9789088623714282
664,0.9948828706027376
665,0.9250501427412141
666,0.9139748914305197
667,0.9048943127925736
668,0.9936659582291941
669,0.9814488911148951
670,0.8585603984602075
671,0.9438753939510929
672,0.9687384056829476
673,0.7922251992191821
674,0.977269583151545
675,0.9624823621006261
676,0.9563066279036985
677,0.9452780616460243
678,0.9793744144265963
679,0.8866982505998072
680,0.9704930406668649
681,0.9136476224232563
682,0.7358517442980135
683,0.9898085887786875
684,0.9949377105596008
685,0.9742338644524771
686,0.797585583254608
687,0.9534059893141239
688,0.9595112704035547
689,0.9859709983501999
690,0.9825402187623756
691,0.9967193537839811
692,0.9714560965908022
693,0.9432595392733867
694,0.99433434379516
695,0.9812823411276955
696,0.8073652511458713
697,0.9954077998977674
698,0.9308005966448972
699,0.9557706058917406
700,0.9465206799444412
701,0.9738792297273254
702,0.9871630789105211
703,0.9563251769971055
704,0.7943943387673135
705,0.9632096735572936
706,0.4709465129708832
707,0.9919333052019651
708,0.9971177069392777
709,0.980611297447453
710,0.9609034725560328
711,0.9778548561390831
712,0.9796769249111137
713,0.9966459989104869
714,0.9957746812611236
715,0.9813560371104375
716,0.6927580422284992
717,0.9807494483556702
718,0.9398898279068687
719,0.994633651110594
720,0.9464538474302046
721,0.8435552965362986
722,0.9929501801398224
723,0.9768110623316294
724,0.9036343515587635
725,0.9890611599187528
726,0.8993348762659088
727,0.9772100688905486
728,0.9988801785692252
729,0.973184385259817
730,0.9122591948966002
731,0.8339806392923257
732,0.9984057056226107
733,0.9967763308338203
734,0.9988124166832757
735,0.9445212733751975
736,0.8763875240656279
737,0.9495624885471177
738,0.9905826927199929
739,0.9444319548936625
740,0.9884298283917414
741,0.9861919466030397
742,0.9606292544948184
743,0.9723788438229001
744,0.9828589448832955
745,0.9847108046103834
746,0.988012169689983
747,0.9702255043832332
748,0.9859709983501999
749,0.997290725601575
750,0.99842360862086
751,0.992500358778483
752,0.9860049348687554
753,0.9669627516240686
754,0.9937586153889718
755,0.9590119414629149
756,0.8341650300134491
757,0.990286032266949
758,0.9503744982394081
759,0.9177436524428824
760,0.9197959091731079
761,0.9496167178524814
762,0.9011719587705262
763,0.9402435868934075
764,0.9383039593157513
765,0.96861561873474
766,0.9095591036176153
767,0.924395487046366
768,0.971002347981261
769,0.9838836115938663
770,0.9337300430138316
771,0.9994911487924505
772,0.9783267604199756
773,0.9621447569438155
774,0.8786382651349911
775,0.9768551131833793
776,0.31853304942042404
777,0.9672918020693553
778,0.9761073231875872
779,0.9865684299208738
780,0.8096653788054817
781,0.7602519514699387
782,0.9685286866851177
783,0.9993434501839612
784,0.7961723219979794
785,0.7584034501918624
786,0.9895064931372164
787,0.9891974454605728
788,0.8748972501206266
789,0.9926950987131724
790,0.9289126943704813
791,0.9634284343819236
792,0.9811114905375558
793,0.9325271994934783
794,0.992779884896194
795,0.9806038772345833
796,0.9256767298223538
797,0.968629412203886
798,0.9940359041578162
799,0.8811920424963315
800,0.995442567858434
801,0.9979293369798894
802,0.9580253088055971
803,0.9200535258380388
804,0.9512561275049891
805,0.9716008850313118
806,0.9796769249111137
807,0.35285807161417043
808,0.84236867363685
809,0.9549336258000201
810,0.9805632705266963
811,0.9645802817657985
812,0.8600400449021641
813,0.994636775412903
814,0.9270544660887774
815,0.7893185016501437
816,0.9997047351888599
817,0.9807161941396869
818,0.9662268319751051
819,0.9776301002434871
820,0.973706392643135
821,0.9564723866397932
822,0.8954680402364377
823,0.9977361491579819
824,0.843069220179306
825,0.9742842734748908
826,0.8671020975513608
827,0.9844058632137969
828,0.9946429185298727
829,0.9618586924431651
830,0.965048299057557
831,0.9274815907870377
832,0.9977716046178207
833,0.9620409130104545
834,0.9245268763406415
835,0.9735119872608697
836,0.9930524526834176
837,0.9640767113353094
838,0.9957100513852244
839,0.8375864439111141
840,0.922431970546801
841,0.9558886814102641
842,0.9877555427214746
843,0.9918978409765642
844,0.9786000104079844
845,0.9585522198164632
846,0.9932256880181112
847,0.8240770864661429
848,0.981292638419629
849,0.9513021890810719
850,0.8993792720988129
851,0.9854806157037447
852,0.9935937237532292
853,0.9515892998103022
854,0.5112671364455551
855,0.9891873525006571
856,0.9865513455159004
857,0.9843912011762106
858,0.9847797706581994
859,0.9580357425032989
860,0.99470329834811555
861,0.9827385733594324
862,0.921900638592496
863,0.9977644544924458
864,0.9308239867473741
865,0.8533649671222748
866,0.854885289414679
867,0.9666119367809174
868,0.9656861579693615
869,0.9793712931323899
870,0.957147732100335
871,0.9891873525006571
872,0.8947754143463089
873,0.9813071107063431
874,0.9439192111379081
875,0.9688223920640051
876,0.96902217043107
877,0.950505059042842
878,0.9052285668602337
879,0.9722503901552999
880,0.9522548495111747
881,0.9501887992007769
882,0.9927180865390167
883,0.9737361985630385
884,0.9395340475897483
885,0.7976655147338682
886,0.9944853865980364
887,0.7425355538906921
888,0.9832767450145479
889,0.8895833979581301
890,0.9920233602787941
891,0.9788368886512198
892,0.878605572005668
893,0.8873117107173525
894,0.9951616099056392
895,0.9825402187623756
896,0.9881600896469204
897,0.9492902124747764
898,0.986194681695876
899,0.9465206799444412
900,0.994898882020406
901,0.9916978133592393
902,0.9776635411815562
903,0.9685910944394324
904,0.97734360310156565
905,0.9882847914530706
906,0.957147732100335
907,0.9944629186651621
908,0.9970111477722156
909,0.94786094673238
910,0.9627365268045803
911,0.9717767453951139
912,0.9497560688820107
913,0.9705439794100366
914,0.991514089378664
915,0.986842327019027
916,0.920866753007574
917,0.917303059739215
918,0.9212914978395015
919,0.9889429663672591
920,0.934356071150364
921,0.9880610760630414
922,0.9886664698543084
923,0.8403537459731041
924,0.4839019276914223
925,0.7390758845379725
926,0.9887381322255394
927,0.9960940456310454
928,0.9979507231330879
929,0.9832767450145479
930,0.9987170400119161
931,0.9648126809839986
932,0.9627600311827296
933,0.957147732100335
934,0.9261896899609161
935,0.9560633678579624
936,0.8551730485425747
937,0.974377919213755
938,0.9759274901372771
939,0.8687872458981467
940,0.947307585131992
941,0.9970236251174535
942,0.9905896740710025
943,0.8416901637678483
944,0.97734360310156565
945,0.8717005227582213
946,0.9638880451119417
947,0.9463615969603871
948,0.5611583843536118
949,0.9869100692735346
950,0.9871554796814588
951,0.996345942767171
952,0.9082179965148042
953,0.9744785538967801
954,0.955875770401663
955,0.9808862324103583
956,0.7910727097508463
957,0.9835519558091087
958,0.9182215808587584
959,0.9195084103645967
960,0.9035172064379653
961,0.8982244525039617
962,0.9969118464762251
963,0.9853709145689166
964,0.976912908165047
965,0.772252967708986
966,0.9660684834480202
967,0.9478224284545624
968,0.8891088578363892
969,0.9903250403750656
970,0.9612656395614458
971,0.9895224424545513
972,0.997319159840762
973,0.937016118279128
974,0.9964927600066784
975,0.9228259327081452
976,0.9628022129105733
977,0.9334637860110592
978,0.9610901783628707
979,0.9648933823530336
980,0.43935729713375393
981,0.9987267313740851
982,0.9791133153511095
983,0.9992350436025319
984,0.8932455485189341
985,0.9861099049433238
986,0.9522548495111747
987,0.9996749071094748
988,0.9832767450145479
989,0.9853539313492852
990,0.9509993255939114
991,0.8916788154401442
992,0.957136579707807
993,0.9996053139116701
994,0.9941929565400989
995,0.9687364732248589
996,0.9898492425625007
997,0.6454734804778092
998,0.9356545493451514
999,0.9534645886744044
1000,0.9935276539617668
1001,0.9914788947594363
1002,0.95057042222582
1003,0.9653746163208147
1004,0.9502847219743721
1005,0.9747980274684691
1006,0.854950828556821
1007,0.9849293914073252
1008,0.9558330244582985
1009,0.9743287924083064
1010,0.8888080142769763
1011,0.9885817795281374
1012,0.9456268081472295
1013,0.997857978485996
1014,0.9737730588813476
1015,0.981483040105715
1016,0.9984328118882125
1017,0.9481004528740792
1018,0.8719406505884247
1019,0.9042034220939833
1020,0.9917977160163663
1021,0.9987838943836291
1022,0.9828461878456071
1023,0.4996164073552304
1024,0.9855961634961329
1025,0.9740741840809929
1026,0.9351852712936634
1027,0.965048299057557
1028,0.9081769145958288
1029,0.9558330244582985
1030,0.9482587653419944
1031,0.9620164741693352
1032,0.997015628779742
1033,0.9962168750508468
1034,0.8872866778355489
1035,0.9988830346597601
1036,0.9929039278824465
1037,0.8339806392923257
1038,0.9677252167379865
1039,0.9558060554026793
1040,0.9978139804667933
1041,0.9678802117557953
1042,0.9887439765836797
1043,0.5495241301700429
1044,0.5627345108763675
1045,0.75221656959409
1046,0.9703133898218289
1047,0.9937819883337433
1048,0.970093591928026
1049,0.7325691364666298
1050,0.9949474287433162
1051,0.9984560258928599
1052,0.97403332611062
1053,0.998799873633024
1054,0.9210083195071327
1055,0.9631325431030913
1056,0.9117960701428043
1057,0.9672899419845868
1058,0.953101028097414
1059,0.928943128275385
1060,0.9631025602894968
1061,0.9591840587274018
1062,0.8953002877511008
1063,0.836485019005056
1064,0.9436232462294813
1065,0.9861387698432368
1066,0.9831689611178618
1067,0.8802193236338379
1068,0.8747421086880897
1069,0.9684781744702646
1070,0.9927502723884526
1071,0.95174463287096
1072,0.9966234572277953
1073,0.9341785813929445
1074,0.9702389751097572
1075,0.9988271008175078
1076,0.9715006041159833
1077,0.9700821301643585
1078,0.9596558784603473
1079,0.993068042932647
1080,0.7777643084344504
1081,0.9994650230233789
1082,0.9965684596040391
1083,0.9652881551604463
1084,0.9810711364230945
1085,0.8364638514916332
1086,0.997699500072394
1087,0.9305074740795513
1088,0.959455088409735
1089,0.9741533404017154
1090,0.9960787619136543
1091,0.9382395492312601
1092,0.9951324939510361
1093,0.9379593071528437
1094,0.9846927655883423
1095,0.9976247569381926
1096,0.9250038217262483
1097,0.9853399866585573
1098,0.9867645193886148
1099,0.917303059739215
1100,0.8944416773695621
1101,0.9117960701428043
1102,0.9166564029683989
1103,0.9942372455848891
1104,0.9362790150245007
1105,0.9923782687872948
1106,0.9989686201381739
1107,0.9814287075978916
1108,0.9937197141889164
1109,0.9951192931178473
1110,0.9825068474755654
1111,0.9972333352548737
1112,0.9908371611434366
1113,0.9871030144246287
1114,0.9782704718608531
1115,0.8861541220132338
1116,0.9762306732971086
1117,0.9161429595386136
1118,0.9101513533870662
1119,0.9325271994934783
1120,0.9727630430432228
1121,0.9916335449685679
1122,0.9589798452978274
1123,0.83865846833073
1124,0.9209608311130059
1125,0.9914557027107901
1126,0.8656739023446905
1127,0.9813830150504737
1128,0.9823994497129905
1129,0.988433330477227
1130,0.9979660170021546
1131,0.9437088305057086
1132,0.8908589708573783
1133,0.9801057534684899
1134,0.996323627392475
1135,0.957509779984045
1136,0.9638020306415727
1137,0.9703419296233723
1138,0.9886844977120257
1139,0.9994203391520661
1140,0.9636374036742842
1141,0.966620307354652
1142,0.9412661890361802
1143,0.9720070701322204
1144,0.9564294088950352
1145,0.97208720046396635
1146,0.9985611217350875
1147,0.9851372105331831
1148,0.9211378637327754
1149,0.9275240717232617
1150,0.9806253499519176
1151,0.9935029479751568
1152,0.9426827283772868
1153,0.9940724726242149
1154,0.9693428846423696
1155,0.9997563901227572
1156,0.9967651847295622
1157,0.9746087508081994
1158,0.8887326607875847
1159,0.9619920713961759
1160,0.786227400437868
1161,0.952069246643143
1162,0.9838288885917016
1163,0.9726228649105538
1164,0.9745464269871015
1165,0.9989529450787931
1166,0.9871416814514404
1167,0.9992185371319054
1168,0.9679853893878503
1169,0.8968334823112398
1170,0.9008034639154897
1171,0.9889429663672591
1172,0.9735915194784412
1173,0.9798299629208591
1174,0.9908009622612214
1175,0.9951789530259543
1176,0.9714191950978587
1177,0.9936153045196311
1178,0.9968114491719247
1179,0.9908408672082263
1180,0.824679012915089
1181,0.9425399662160774
1182,0.9915918189334916
1183,0.9507104844514425
1184,0.704451107696763
1185,0.9971041923196189
1186,0.9387949041923357
1187,0.9628930302369586
1188,0.37820850678571327
1189,0.9886664698543084
1190,0.9655889653748789
1191,0.9012818681275098
1192,0.988393419639822
1193,0.9847694965987807
1194,0.9811688979141209
1195,0.9742746386415313
1196,0.9465821664021223
1197,0.9944841798576941
1198,0.9732940831124268
1199,0.9866012598885179
1200,0.9994745231386396
1201,0.9722449019357378
1202,0.9683577552017676
1203,0.9947379521084856
1204,0.9605605568051903
1205,0.9466522516361906
1206,0.8962046383372966
1207,0.9840403406998182
1208,0.9977351025364782
1209,0.8979209382027846
1210,0.9557359497269067
1211,0.9677047115466978
1212,0.9669043748859745
1213,0.9571636254355697
1214,0.967380649447246
1215,0.9956315475083231
1216,0.9133277634955749
1217,0.9830960309991723
1218,0.979960221678521
1219,0.9675519501652656
1220,0.9020804211099396
1221,0.9878104319819142
1222,0.9801932888529461
1223,0.9905078750357311
1224,0.9463181723761329
1225,0.9683955775832717
1226,0.8616431263786023
1227,0.9972919741854361
1228,0.8911391246492615
1229,0.9853289245511885
1230,0.9951789530259543
1231,0.9792866302487329
1232,0.9602825444262817
1233,0.9993996227701287
1234,0.9425549436198364
1235,0.957168818970702
1236,0.8551581210195537
1237,0.9930006172286122
1238,0.9221839691165521
1239,0.9661587232522876
1240,0.9704920895562732
1241,0.966153010479992
1242,0.9773711125974789
1243,0.9823684544719987
1244,0.99724683399038
1245,0.9898726229294552
1246,0.8804779457377025
1247,0.9839034027226511
1248,0.9996327684187617
1249,0.8653896014452356
1250,0.989430927696714
1251,0.9641254982438882
1252,0.9336826353603491
1253,0.9946542410508087
1254,0.9134885989006507
1255,0.9534379883726916
1256,0.9996458207311981
1257,0.5341389614286038
1258,0.9556276924683099
1259,0.9831427691092782
1260,0.9871983995928144
1261,0.976889031695473
